id;market_id;runner_id;available;back;lay;market_name;matched;runner_name;total_available;total_matched
31139673;1.192901447;199545;80.01;6.6;10.5;MATCH_ODDS;10.36;Bologna;2279.14400956068;330916.168575968
31139673;1.192901447;63347;76.07;1.43;1.5;MATCH_ODDS;80.01;Inter;2279.14400956068;330916.168575968
31139673;1.192901447;58805;400.03;4.9;6.8;MATCH_ODDS;16;Pareggio;2279.14400956068;330916.168575968
31139673;1.192901448;5851482;2.72;1.83;-1;FIRST_HALF_GOALS_05;-1;Under 0,5 goal;7.22443163286213;2.00016723806338
31139673;1.192901449;5851482;2.58;3.85;26;OVER_UNDER_05;60.01;Under 0,5 goal;2600.40422452518;457.678267413663
31139673;1.192901449;5851483;1500.13;1.04;1.35;OVER_UNDER_05;9;Over 0,5 goal;2600.40422452518;457.678267413663
31139673;1.192901451;2542448;372.59;1.03;-1;OVER_UNDER_65;-1;Under 6,5 goal;386.125132415276;496.961551969228
31139673;1.192901453;1485567;2.27;1.01;-1;OVER_UNDER_55;-1;Under 5,5 goal;2.30194353080094;419.445070658082
31139673;1.192901454;1;24.77;1.09;-1;CORRECT_SCORE;-1;0 - 0;8464.69975735593;799.386838364412
31139673;1.192901454;4;24.77;1.09;-1;CORRECT_SCORE;-1;0 - 1;8464.69975735593;799.386838364412
31139673;1.192901454;9;24.77;1.09;-1;CORRECT_SCORE;-1;0 - 2;8464.69975735593;799.386838364412
31139673;1.192901454;16;24.77;1.09;-1;CORRECT_SCORE;-1;0 - 3;8464.69975735593;799.386838364412
31139673;1.192901454;2;24.77;1.09;-1;CORRECT_SCORE;-1;1 - 0;8464.69975735593;799.386838364412
31139673;1.192901454;3;24.77;1.09;-1;CORRECT_SCORE;-1;1 - 1;8464.69975735593;799.386838364412
31139673;1.192901454;8;24.77;1.09;-1;CORRECT_SCORE;-1;1 - 2;8464.69975735593;799.386838364412
31139673;1.192901454;15;470.34;1.01;13.5;CORRECT_SCORE;2;1 - 3;8464.69975735593;799.386838364412
31139673;1.192901454;5;24.77;1.09;-1;CORRECT_SCORE;-1;2 - 0;8464.69975735593;799.386838364412
31139673;1.192901454;6;24.77;1.09;-1;CORRECT_SCORE;-1;2 - 1;8464.69975735593;799.386838364412
31139673;1.192901454;7;24.77;1.09;-1;CORRECT_SCORE;-1;2 - 2;8464.69975735593;799.386838364412
31139673;1.192901454;14;24.77;1.09;-1;CORRECT_SCORE;-1;2 - 3;8464.69975735593;799.386838364412
31139673;1.192901454;10;24.77;1.09;-1;CORRECT_SCORE;-1;3 - 0;8464.69975735593;799.386838364412
31139673;1.192901454;11;24.77;1.09;-1;CORRECT_SCORE;-1;3 - 1;8464.69975735593;799.386838364412
31139673;1.192901454;12;25;1.08;95;CORRECT_SCORE;5;3 - 2;8464.69975735593;799.386838364412
31139673;1.192901454;13;24.77;1.09;-1;CORRECT_SCORE;-1;3 - 3;8464.69975735593;799.386838364412
31139673;1.192901454;9063254;24.77;1.09;-1;CORRECT_SCORE;-1;Qualsiasi altro risultato a favore della squadra in Casa;8464.69975735593;799.386838364412
31139673;1.192901454;9063255;24.77;1.09;-1;CORRECT_SCORE;-1;Qualsiasi altro risultato a favore della squadra in Trasferta;8464.69975735593;799.386838364412
31139673;1.192901454;9063256;24.77;1.09;-1;CORRECT_SCORE;-1;Qualsiasi altro Pareggio;8464.69975735593;799.386838364412
31139673;1.192901458;1221385;2.25;1.01;-1;OVER_UNDER_15;-1;Under 1,5 goal;2.76859512425028;193.986219583577
31139787;1.192901408;47972;1677.65;1.13;1.15;FIRST_HALF_GOALS_25;2428.52;Under 2,5 goal;9181.92625786473;277.42
31139787;1.192901408;47973;94;8;8.8;FIRST_HALF_GOALS_25;215.43;Over 2,5 goal;9181.92625786473;277.42
31139787;1.192901409;30246;166.52;1.8;1.88;BOTH_TEAMS_TO_SCORE;68.98;Sì;8153.42367230133;4164.85
31139787;1.192901409;30247;60.6;2.14;2.24;BOTH_TEAMS_TO_SCORE;133.87;No;8153.42367230133;4164.85
31139787;1.192901410;60311;730.25;1.82;1.83;MATCH_ODDS;1956.45;Sampdoria;134237.140959215;113308.67
31139787;1.192901410;60297;167.5;5;5.2;MATCH_ODDS;504.09;Cagliari;134237.140959215;113308.67
31139787;1.192901410;58805;1079.9;3.9;3.95;MATCH_ODDS;273.28;Pareggio;134237.140959215;113308.67
31139787;1.192901411;5851482;371.92;3.2;3.35;FIRST_HALF_GOALS_05;110;Under 0,5 goal;10314.5070508845;436.6600518438
31139787;1.192901411;5851483;428.4;1.42;1.45;FIRST_HALF_GOALS_05;510.71;Over 0,5 goal;10314.5070508845;436.6600518438
31139787;1.192901412;5851482;580.42;13.5;15.5;OVER_UNDER_05;516;Under 0,5 goal;144248.167227904;8610.58
31139787;1.192901412;5851483;20910.44;1.06;1.08;OVER_UNDER_05;7255.3;Over 0,5 goal;144248.167227904;8610.58
31139787;1.192901413;1221385;830.66;1.48;1.51;FIRST_HALF_GOALS_15;292;Under 1,5 goal;11562.058486583;780.940010034284
31139787;1.192901413;1221386;310.96;2.96;3.05;FIRST_HALF_GOALS_15;31.01;Over 1,5 goal;11562.058486583;780.940010034284
