id;market_id;runner_id;available;back;lay;market_name;matched;runner_name;total_available;total_matched
31167721;1.193226480;47972;2726.5;1.1;1.12;FIRST_HALF_GOALS_25;420.5;Under 2,5 goal;6114.44123679672;24
31167721;1.193226480;47973;97.69;9.2;11;FIRST_HALF_GOALS_25;272.65;Over 2,5 goal;6114.44123679672;24
31167721;1.193226481;30246;46.08;2.24;2.34;BOTH_TEAMS_TO_SCORE;22;Sì;2901.55240496194;37.79
31167721;1.193226481;30247;382.94;1.74;1.8;BOTH_TEAMS_TO_SCORE;28.5;No;2901.55240496194;37.79
31167721;1.193226482;5875376;34;1.56;1.58;MATCH_ODDS;124.15;Famalicao;82796.3888338102;25767.48
31167721;1.193226482;48786;339.76;7.4;8;MATCH_ODDS;12;Belenenses;82796.3888338102;25767.48
31167721;1.193226482;58805;196;4.2;4.3;MATCH_ODDS;20.97;Pareggio;82796.3888338102;25767.48
31167721;1.193226483;5851482;112;3;3.1;FIRST_HALF_GOALS_05;39;Under 0,5 goal;4287.77198514674;191.76
31167721;1.193226483;5851483;163.24;1.47;1.5;FIRST_HALF_GOALS_05;224;Over 0,5 goal;4287.77198514674;191.76
31167721;1.193226484;5851482;28.31;11;13;OVER_UNDER_05;46.5;Under 0,5 goal;27571.0403662014;23
31167721;1.193226484;5851483;3621.15;1.08;1.1;OVER_UNDER_05;283.1;Over 0,5 goal;27571.0403662014;23
31167721;1.193226485;1221385;168;1.43;1.47;FIRST_HALF_GOALS_15;277.5;Under 1,5 goal;5060.78365471797;2
31167721;1.193226485;1221386;265.59;3.1;3.35;FIRST_HALF_GOALS_15;140.71;Over 1,5 goal;5060.78365471797;2
31167721;1.193226486;2542449;64.95;55;160;OVER_UNDER_65;14.99;Over 6,5 goal;8252.9897596975;0
31167721;1.193226487;5875376;28;2.16;2.26;HALF_TIME;151.5;Famalicao;3768.72648470481;12
31167721;1.193226487;48786;18.5;7.4;8.4;HALF_TIME;120.5;Belenenses;3768.72648470481;12
31167721;1.193226487;58805;95;2.3;2.44;HALF_TIME;139.5;Pareggio;3768.72648470481;12
31167721;1.193226488;1485567;1760.43;1.03;1.06;OVER_UNDER_55;7974.94;Under 5,5 goal;20972.3787526643;0
