id;market_id;runner_id;available;back;lay;market_name;matched;runner_name;total_available;total_matched
31143311;1.192975302;63347;134.5;1.91;1.95;HALF_TIME;17;Inter;3457.93509709274;0
31145077;1.192975021;47972;1043;1.08;1.11;FIRST_HALF_GOALS_25;119.5;Under 2,5 goal;1259.5;0
31145077;1.192975021;47973;12.5;10.5;13.5;FIRST_HALF_GOALS_25;84.5;Over 2,5 goal;1259.5;0
31145077;1.192975022;30246;14.39;1.96;2.08;BOTH_TEAMS_TO_SCORE;13.57;Sì;1950.06311231818;0
31145077;1.192975022;30247;229.82;1.92;2.06;BOTH_TEAMS_TO_SCORE;504.25;No;1950.06311231818;0
31145077;1.192975023;48786;41.47;2.74;2.82;MATCH_ODDS;17;Belenenses;19283.6958513125;178.54
31145077;1.192975023;3413603;15;2.94;3.05;MATCH_ODDS;120;Arouca;19283.6958513125;178.54
31145077;1.192975023;58805;33.93;3.25;3.4;MATCH_ODDS;787.47;Pareggio;19283.6958513125;178.54
31145077;1.192975024;5851482;78.5;2.52;2.96;FIRST_HALF_GOALS_05;119.5;Under 0,5 goal;1050.1;0
31145077;1.192975024;5851483;234.5;1.51;1.64;FIRST_HALF_GOALS_05;617.5;Over 0,5 goal;1050.1;0
31145077;1.192975025;5851482;22.34;8;12.5;OVER_UNDER_05;28.45;Under 0,5 goal;2106.28718102204;28
31145077;1.192975025;5851483;231.27;1.09;1.14;OVER_UNDER_05;68;Over 0,5 goal;2106.28718102204;28
31145077;1.192975026;1221385;373.5;1.32;1.42;FIRST_HALF_GOALS_15;119.5;Under 1,5 goal;662.5;0
31145077;1.192975026;1221386;50;3.4;4.1;FIRST_HALF_GOALS_15;119.5;Over 1,5 goal;662.5;0
31145077;1.192975027;2542449;101;11.5;-1;OVER_UNDER_65;-1;Over 6,5 goal;4409.41255976926;0
31145077;1.192975028;48786;47;3.55;4.2;HALF_TIME;266;Belenenses;1256;0
31145077;1.192975028;3413603;363.5;3.5;4.2;HALF_TIME;119.5;Arouca;1256;0
31145077;1.192975028;58805;340.5;2.04;2.28;HALF_TIME;119.5;Pareggio;1256;0
31145077;1.192975029;1485567;647;1.01;1.1;OVER_UNDER_55;970;Under 5,5 goal;2935.18406093659;0
31145077;1.192975029;1485568;97;11;110;OVER_UNDER_55;5.94;Over 5,5 goal;2935.18406093659;0
31145077;1.192975030;1;34.05;9;11;CORRECT_SCORE;192.5;0 - 0;25592.212780314;16
31145077;1.192975030;4;141.64;8.2;10.5;CORRECT_SCORE;107;0 - 1;25592.212780314;16
31145077;1.192975030;9;20.41;14.5;20;CORRECT_SCORE;57.5;0 - 2;25592.212780314;16
31145077;1.192975030;16;57.72;8;48;CORRECT_SCORE;20.5;0 - 3;25592.212780314;16
31145077;1.192975030;2;39.25;8.4;9.6;CORRECT_SCORE;49.5;1 - 0;25592.212780314;16
31145077;1.192975030;3;49.34;6.8;7.6;CORRECT_SCORE;53.5;1 - 1;25592.212780314;16
31145077;1.192975030;8;140.83;11;13.5;CORRECT_SCORE;39.5;1 - 2;25592.212780314;16
31145077;1.192975030;15;13;8;40;CORRECT_SCORE;24;1 - 3;25592.212780314;16
31145077;1.192975030;5;17;15;18.5;CORRECT_SCORE;62;2 - 0;25592.212780314;16
31145077;1.192975030;6;25.6;11.5;13.5;CORRECT_SCORE;42.5;2 - 1;25592.212780314;16
31145077;1.192975030;7;14.5;17.5;23;CORRECT_SCORE;41.5;2 - 2;25592.212780314;16
31145077;1.192975030;14;53.81;8.4;65;CORRECT_SCORE;15.5;2 - 3;25592.212780314;16
31145077;1.192975030;10;57.72;8;48;CORRECT_SCORE;25.5;3 - 0;25592.212780314;16
31145077;1.192975030;11;13.5;8;40;CORRECT_SCORE;29;3 - 1;25592.212780314;16
31145077;1.192975030;12;53.31;8.4;65;CORRECT_SCORE;17.5;3 - 2;25592.212780314;16
31145077;1.192975030;13;46.61;9.2;160;CORRECT_SCORE;7;3 - 3;25592.212780314;16
31145077;1.192975030;9063254;13.5;7.8;38;CORRECT_SCORE;29;Qualsiasi altro risultato a favore della squadra in Casa;25592.212780314;16
31128331;1.192975058;30246;566.35;1.54;1.61;BOTH_TEAMS_TO_SCORE;108.52;Sì;16017.8468275791;1770.54
31145077;1.192975030;9063255;13;8;40;CORRECT_SCORE;22.5;Qualsiasi altro risultato a favore della squadra in Trasferta;25592.212780314;16
31145077;1.192975030;9063256;44.7;9.6;-1;CORRECT_SCORE;-1;Qualsiasi altro Pareggio;25592.212780314;16
31145077;1.192975031;47972;318.88;1.67;1.72;OVER_UNDER_25;17;Under 2,5 goal;4537.92023584799;0
31145077;1.192975031;47973;28.29;2.38;2.5;OVER_UNDER_25;213.01;Over 2,5 goal;4537.92023584799;0
31145077;1.192975032;1222347;74.73;1.07;1.12;OVER_UNDER_45;58;Under 4,5 goal;6716.74739406134;0
31145077;1.192975032;1222346;14.15;9.2;17;OVER_UNDER_45;12.66;Over 4,5 goal;6716.74739406134;0
31145077;1.192975034;1221385;137.07;3;3.2;OVER_UNDER_15;17.5;Under 1,5 goal;4687.88081935762;0
31145077;1.192975034;1221386;117.42;1.45;1.49;OVER_UNDER_15;21.94;Over 1,5 goal;4687.88081935762;0
31145077;1.192975035;1222344;453.71;1.25;1.28;OVER_UNDER_35;345.06;Under 3,5 goal;6438.54122432679;0
31145077;1.192975035;1222345;18.52;4.6;5;OVER_UNDER_35;113.43;Over 3,5 goal;6438.54122432679;0
31139592;1.192975905;47972;931.5;1.09;1.13;FIRST_HALF_GOALS_25;186;Under 2,5 goal;1223;0
31139592;1.192975905;47973;24;8.8;12;FIRST_HALF_GOALS_25;81.5;Over 2,5 goal;1223;0
31139592;1.192975906;30246;159.41;1.89;1.95;BOTH_TEAMS_TO_SCORE;116.76;Sì;4915.11298100503;1101.96
31139592;1.192975906;30247;57.01;2.06;2.12;BOTH_TEAMS_TO_SCORE;71;No;4915.11298100503;1101.96
31139592;1.192975907;28191;258.9;2.88;3;MATCH_ODDS;1108.86;Villarreal;39213.3056236127;8044.3
31139592;1.192975907;41433;49.01;2.76;2.82;MATCH_ODDS;30.64;Atletico Madrid;39213.3056236127;8044.3
31139592;1.192975907;58805;335.37;3.3;3.4;MATCH_ODDS;2062.15;Pareggio;39213.3056236127;8044.3
31139592;1.192975908;5851482;106.87;2.78;3.3;FIRST_HALF_GOALS_05;303.97;Under 0,5 goal;1534.4417103408;44.42
31139592;1.192975908;5851483;271.5;1.44;1.56;FIRST_HALF_GOALS_05;191;Over 0,5 goal;1534.4417103408;44.42
31139592;1.192975909;5851482;82.86;10;12;OVER_UNDER_05;28.48;Under 0,5 goal;13060.6909257076;0
31139592;1.192975909;5851483;661.42;1.09;1.11;OVER_UNDER_05;407.5;Over 0,5 goal;13060.6909257076;0
31139592;1.192975910;1221385;341.5;1.35;1.5;FIRST_HALF_GOALS_15;185.5;Under 1,5 goal;729.5;0
31139592;1.192975910;1221386;53;3.25;3.75;FIRST_HALF_GOALS_15;119.5;Over 1,5 goal;729.5;0
31139592;1.192975911;2542449;26.3;50;310;OVER_UNDER_65;12;Over 6,5 goal;3088.75490793832;0
31139592;1.192975912;28191;72;3.65;3.9;HALF_TIME;152.5;Villarreal;3612.78815166132;0
31139592;1.192975912;41433;43;3.5;3.75;HALF_TIME;189;Atletico Madrid;3612.78815166132;0
31139592;1.192975912;58805;658;2.12;2.24;HALF_TIME;161;Pareggio;3612.78815166132;0
31139592;1.192975913;1485567;1889.16;1.02;1.06;OVER_UNDER_55;3978.91;Under 5,5 goal;10176.1888584488;0
31139592;1.192975913;1485568;48;20;46;OVER_UNDER_55;14;Over 5,5 goal;10176.1888584488;0
31139592;1.192975914;1;125;10.5;11.5;CORRECT_SCORE;21.93;0 - 0;472289.087353575;36
31139592;1.192975914;4;64;10;10.5;CORRECT_SCORE;164;0 - 1;472289.087353575;36
31139592;1.192975914;9;42;16;17;CORRECT_SCORE;72.5;0 - 2;472289.087353575;36
31139592;1.192975914;16;36;36;42;CORRECT_SCORE;27;0 - 3;472289.087353575;36
31139592;1.192975914;2;127;9.8;11;CORRECT_SCORE;322;1 - 0;472289.087353575;36
31139592;1.192975914;3;40;7;7.6;CORRECT_SCORE;294;1 - 1;472289.087353575;36
31139592;1.192975914;8;21;12;13;CORRECT_SCORE;251.5;1 - 2;472289.087353575;36
31139592;1.192975914;15;35;29;34;CORRECT_SCORE;170.5;1 - 3;472289.087353575;36
31139592;1.192975914;5;89;16;18.5;CORRECT_SCORE;168;2 - 0;472289.087353575;36
31139592;1.192975914;6;87.62;12;13.5;CORRECT_SCORE;217.5;2 - 1;472289.087353575;36
31139592;1.192975914;7;59;17;18;CORRECT_SCORE;44;2 - 2;472289.087353575;36
31139592;1.192975914;14;32;42;48;CORRECT_SCORE;69;2 - 3;472289.087353575;36
31139592;1.192975914;10;37;40;46;CORRECT_SCORE;64;3 - 0;472289.087353575;36
31139592;1.192975914;11;36;30;34;CORRECT_SCORE;73.5;3 - 1;472289.087353575;36
31139592;1.192975914;12;42;42;48;CORRECT_SCORE;12;3 - 2;472289.087353575;36
31139592;1.192975914;13;24.5;85;120;CORRECT_SCORE;40;3 - 3;472289.087353575;36
31139592;1.192975914;9063254;16.5;29;34;CORRECT_SCORE;71;Qualsiasi altro risultato a favore della squadra in Casa;472289.087353575;36
31139592;1.192975914;9063255;16.5;26;32;CORRECT_SCORE;242.5;Qualsiasi altro risultato a favore della squadra in Trasferta;472289.087353575;36
