id;market_id;runner_id;available;back;lay;market_name;matched;runner_name;total_available;total_matched
31128887;1.192493432;47972;342.62;1.19;1.22;FIRST_HALF_GOALS_25;768.18;Under 2,5 goal;7843.55453669622;23.9737152485257
31128887;1.192493432;47973;88.9;5.6;6.4;FIRST_HALF_GOALS_25;273.98;Over 2,5 goal;7843.55453669622;23.9737152485257
31128887;1.192493433;30246;49.47;2.38;2.52;BOTH_TEAMS_TO_SCORE;261.5;Sì;3973.5349417006;6681.36
31128887;1.192493433;30247;801.11;1.65;1.72;BOTH_TEAMS_TO_SCORE;32;No;3973.5349417006;6681.36
31128887;1.192493434;48451;8264.91;1.2;1.21;MATCH_ODDS;34.48;PSV;115018.992468772;74237.52
31128887;1.192493434;419123;124.28;18.5;21;MATCH_ODDS;409.1;Go Ahead Eagles;115018.992468772;74237.52
31128887;1.192493434;58805;46.99;8;8.6;MATCH_ODDS;939.28;Pareggio;115018.992468772;74237.52
31128887;1.192493435;5851482;166.46;4;4.5;FIRST_HALF_GOALS_05;403.59;Under 0,5 goal;6710.80208735958;83
31128887;1.192493435;5851483;691;1.29;1.33;FIRST_HALF_GOALS_05;254;Over 0,5 goal;6710.80208735958;83
31128887;1.192493436;5851482;170.79;22;29;OVER_UNDER_05;29;Under 0,5 goal;59712.1431809139;1390.86
31128887;1.192493436;5851483;12927.09;1.03;1.04;OVER_UNDER_05;19.81;Over 0,5 goal;59712.1431809139;1390.86
31128887;1.192493437;1221385;407.13;1.69;1.77;FIRST_HALF_GOALS_15;550.89;Under 1,5 goal;5635.62448784112;331.24
31128887;1.192493437;1221386;195;2.3;2.44;FIRST_HALF_GOALS_15;140;Over 1,5 goal;5635.62448784112;331.24
31128887;1.192493438;2542448;13041.07;1.03;1.06;OVER_UNDER_65;5271.96;Under 6,5 goal;38472.4632128874;896.796753159225
31128887;1.192493438;2542449;37.96;20;29;OVER_UNDER_65;162.82;Over 6,5 goal;38472.4632128874;896.796753159225
31128887;1.192493439;48451;236;1.62;1.68;HALF_TIME;53;PSV;6935.21315670169;339.34
31128887;1.192493439;419123;29;11.5;15;HALF_TIME;133.5;Go Ahead Eagles;6935.21315670169;339.34
31128887;1.192493439;58805;28;3;3.25;HALF_TIME;144.5;Pareggio;6935.21315670169;339.34
31128887;1.192493440;1485567;107.28;1.1;1.12;OVER_UNDER_55;1780.28;Under 5,5 goal;30007.9710085275;621.07
31128887;1.192493440;1485568;66.22;9.4;11.5;OVER_UNDER_55;154.73;Over 5,5 goal;30007.9710085275;621.07
31128887;1.192493441;1;110.5;22;29;CORRECT_SCORE;122.5;0 - 0;394605.046113428;1100.12
31128887;1.192493441;4;18.5;46;55;CORRECT_SCORE;43;0 - 1;394605.046113428;1100.12
31128887;1.192493441;9;24;95;220;CORRECT_SCORE;21.5;0 - 2;394605.046113428;1100.12
31128887;1.192493441;16;13.8;23;1000;CORRECT_SCORE;2.5;0 - 3;394605.046113428;1100.12
31128887;1.192493441;2;151.22;8.4;9.4;CORRECT_SCORE;188;1 - 0;394605.046113428;1100.12
31128887;1.192493441;3;23.45;15.5;17.5;CORRECT_SCORE;244;1 - 1;394605.046113428;1100.12
31128887;1.192493441;8;24;60;65;CORRECT_SCORE;16;1 - 2;394605.046113428;1100.12
31128887;1.192493441;15;15;120;490;CORRECT_SCORE;9.5;1 - 3;394605.046113428;1100.12
31128887;1.192493441;5;123;6.8;7.2;CORRECT_SCORE;24;2 - 0;394605.046113428;1100.12
31128887;1.192493441;6;123.5;11;12;CORRECT_SCORE;199;2 - 1;394605.046113428;1100.12
31128887;1.192493441;7;103.5;32;48;CORRECT_SCORE;62;2 - 2;394605.046113428;1100.12
31128887;1.192493441;14;17;95;290;CORRECT_SCORE;16;2 - 3;394605.046113428;1100.12
31128887;1.192493441;10;44.5;7.8;8.2;CORRECT_SCORE;78;3 - 0;394605.046113428;1100.12
31128887;1.192493441;11;40;12.5;14;CORRECT_SCORE;232;3 - 1;394605.046113428;1100.12
31128887;1.192493441;12;27;38;46;CORRECT_SCORE;61;3 - 2;394605.046113428;1100.12
31128887;1.192493441;13;22;95;390;CORRECT_SCORE;11.5;3 - 3;394605.046113428;1100.12
31128887;1.192493441;9063254;63.62;3.75;4;CORRECT_SCORE;264.5;Qualsiasi altro risultato a favore della squadra in Casa;394605.046113428;1100.12
31128887;1.192493441;9063255;15.5;75;610;CORRECT_SCORE;7.5;Qualsiasi altro risultato a favore della squadra in Trasferta;394605.046113428;1100.12
