id;market_id;runner_id;available;back;lay;market_name;matched;runner_name;total_available;total_matched
31150354;1.193207505;58805;219.61;3.45;3.5;MATCH_ODDS;155.16;Pareggio;32568.9245683857;10731.18
31150354;1.193207506;5851482;76;2.58;3.1;FIRST_HALF_GOALS_05;223.5;Under 0,5 goal;2185;10
31150354;1.193207506;5851483;465.5;1.48;1.61;FIRST_HALF_GOALS_05;223;Over 0,5 goal;2185;10
31150354;1.193207507;5851482;91.9;10;12;OVER_UNDER_05;45;Under 0,5 goal;11438.4760770822;34
31150354;1.193207507;5851483;1392.06;1.09;1.11;OVER_UNDER_05;414;Over 0,5 goal;11438.4760770822;34
31150354;1.193207508;1221385;352;1.34;1.45;FIRST_HALF_GOALS_15;1420.5;Under 1,5 goal;1969;0
31150354;1.193207508;1221386;74.5;3.2;3.8;FIRST_HALF_GOALS_15;122;Over 1,5 goal;1969;0
31150354;1.193207509;2542449;16;55;160;OVER_UNDER_65;16;Over 6,5 goal;3356.60536192652;0
31150354;1.193207510;47998;86;4.6;4.9;HALF_TIME;20;Norwich;3839.70022384783;0
31150354;1.193207510;56343;97.5;2.94;3.1;HALF_TIME;156.5;Everton;3839.70022384783;0
31150354;1.193207510;58805;180;2.12;2.22;HALF_TIME;225.5;Pareggio;3839.70022384783;0
31150354;1.193207511;1485567;1033.05;1.03;1.05;OVER_UNDER_55;1249.1;Under 5,5 goal;8755.52706541922;0
31150354;1.193207511;1485568;16;23;36;OVER_UNDER_55;55.83;Over 5,5 goal;8755.52706541922;0
31150354;1.193207512;1;100;10.5;11.5;CORRECT_SCORE;181.5;0 - 0;790966.639800239;843.48
31150354;1.193207512;4;16;8;8.4;CORRECT_SCORE;44;0 - 1;790966.639800239;843.48
31150354;1.193207512;9;61;11;12;CORRECT_SCORE;67;0 - 2;790966.639800239;843.48
31150354;1.193207512;16;19;25;27;CORRECT_SCORE;100;0 - 3;790966.639800239;843.48
31150354;1.193207512;2;124;11;12.5;CORRECT_SCORE;297.97;1 - 0;790966.639800239;843.48
31150354;1.193207512;3;51.35;7.2;7.8;CORRECT_SCORE;203;1 - 1;790966.639800239;843.48
31150354;1.193207512;8;19;10.5;11.5;CORRECT_SCORE;282.5;1 - 2;790966.639800239;843.48
31150354;1.193207512;15;100;21;24;CORRECT_SCORE;87;1 - 3;790966.639800239;843.48
31150354;1.193207512;5;55;24;25;CORRECT_SCORE;63;2 - 0;790966.639800239;843.48
31150354;1.193207512;6;117;15;16.5;CORRECT_SCORE;18;2 - 1;790966.639800239;843.48
31150354;1.193207512;7;113.5;19;21;CORRECT_SCORE;52;2 - 2;790966.639800239;843.48
31150354;1.193207512;14;44;40;46;CORRECT_SCORE;26;2 - 3;790966.639800239;843.48
31150354;1.193207512;10;36;70;80;CORRECT_SCORE;36;3 - 0;790966.639800239;843.48
31150354;1.193207512;11;26;48;50;CORRECT_SCORE;12;3 - 1;790966.639800239;843.48
31150354;1.193207512;12;41;60;70;CORRECT_SCORE;85.5;3 - 2;790966.639800239;843.48
31150354;1.193207512;13;33;95;150;CORRECT_SCORE;22.5;3 - 3;790966.639800239;843.48
31150354;1.193207512;9063254;24;55;65;CORRECT_SCORE;140.5;Qualsiasi altro risultato a favore della squadra in Casa;790966.639800239;843.48
31150354;1.193207512;9063255;13.5;19;22;CORRECT_SCORE;208.5;Qualsiasi altro risultato a favore della squadra in Trasferta;790966.639800239;843.48
31150354;1.193207512;9063256;21.63;19;-1;CORRECT_SCORE;-1;Qualsiasi altro Pareggio;790966.639800239;843.48
31150354;1.193207513;47972;346.1;1.74;1.78;OVER_UNDER_25;35.69;Under 2,5 goal;8662.42412328454;837.44
31150354;1.193207513;47973;104.86;2.28;2.36;OVER_UNDER_25;255.19;Over 2,5 goal;8662.42412328454;837.44
31150354;1.193207514;1222347;417.81;1.1;1.12;OVER_UNDER_45;2259.98;Under 4,5 goal;12413.7201772767;81.48
31150354;1.193207514;1222346;15;10;11;OVER_UNDER_45;41.78;Over 4,5 goal;12413.7201772767;81.48
31150354;1.193207516;1221385;143.61;3.2;3.35;OVER_UNDER_15;64;Under 1,5 goal;9409.34219821299;127.48
31150354;1.193207516;1221386;697.89;1.42;1.46;OVER_UNDER_15;822.76;Over 1,5 goal;9409.34219821299;127.48
31150354;1.193207517;1222344;2749.4;1.27;1.31;OVER_UNDER_35;920.69;Under 3,5 goal;8901.63419988548;0
31150354;1.193207517;1222345;52;4.3;4.6;OVER_UNDER_35;100;Over 3,5 goal;8901.63419988548;0
31150360;1.193207341;47972;2937;1.07;1.19;FIRST_HALF_GOALS_25;196;Under 2,5 goal;3389.5;0
31150360;1.193207341;47973;137;10.5;14.5;FIRST_HALF_GOALS_25;119.5;Over 2,5 goal;3389.5;0
31150360;1.193207342;30246;178.69;2.12;2.24;BOTH_TEAMS_TO_SCORE;414.56;Sì;5272.93526938056;0
