id;market_id;runner_id;available;back;lay;market_name;matched;runner_name;total_available;total_matched
31154059;1.193055769;47972;2311;1.11;1.13;FIRST_HALF_GOALS_25;1657.56;Under 2,5 goal;8531.09744866024;74
31154059;1.193055769;47973;80;9.2;10.5;FIRST_HALF_GOALS_25;244.31;Over 2,5 goal;8531.09744866024;74
31154059;1.193055770;30246;322.98;1.83;1.91;BOTH_TEAMS_TO_SCORE;28.35;Sì;12241.9801399891;2494.51
31154059;1.193055770;30247;158.74;2.08;2.2;BOTH_TEAMS_TO_SCORE;133.27;No;12241.9801399891;2494.51
31154059;1.193055771;58943;148.83;2.18;2.2;MATCH_ODDS;475;Southampton;51373.0369421283;82414.29
31154059;1.193055771;78864;555.19;3.85;3.95;MATCH_ODDS;23.99;Brentford;51373.0369421283;82414.29
31154059;1.193055771;58805;1413.62;3.45;3.5;MATCH_ODDS;626.29;Pareggio;51373.0369421283;82414.29
31154059;1.193055772;5851482;288.9;3;3.15;FIRST_HALF_GOALS_05;229.5;Under 0,5 goal;8583.05353349343;234.98
31154059;1.193055772;5851483;1265.65;1.46;1.49;FIRST_HALF_GOALS_05;32.01;Over 0,5 goal;8583.05353349343;234.98
31154059;1.193055773;5851482;534.76;11;13;OVER_UNDER_05;68.5;Under 0,5 goal;145823.236996633;810
31154059;1.193055773;5851483;14168.28;1.08;1.1;OVER_UNDER_05;5347.55;Over 0,5 goal;145823.236996633;810
31154059;1.193055774;1221385;168.25;1.44;1.46;FIRST_HALF_GOALS_15;43;Under 1,5 goal;8821.50370999786;253.36
31154059;1.193055774;1221386;284.43;3.15;3.25;FIRST_HALF_GOALS_15;36;Over 1,5 goal;8821.50370999786;253.36
31154059;1.193055775;2542448;10765.37;1.01;1.02;OVER_UNDER_65;3018.8;Under 6,5 goal;35543.7577409628;260.02
31154059;1.193055775;2542449;28;55;95;OVER_UNDER_65;46;Over 6,5 goal;35543.7577409628;260.02
31154059;1.193055776;58943;101.5;2.84;2.98;HALF_TIME;19;Southampton;4432.32451179163;324.3
31154059;1.193055776;78864;87;4.4;4.8;HALF_TIME;260.42;Brentford;4432.32451179163;324.3
31154059;1.193055776;58805;227.5;2.22;2.32;HALF_TIME;40;Pareggio;4432.32451179163;324.3
31154059;1.193055777;1485567;10303.88;1.04;1.06;OVER_UNDER_55;9363.34;Under 5,5 goal;71832.7727208194;34
31154059;1.193055777;1485568;51;20;25;OVER_UNDER_55;101;Over 5,5 goal;71832.7727208194;34
31154059;1.193055778;1;100;12;13;CORRECT_SCORE;145.5;0 - 0;330772.017017842;2193.14
31154059;1.193055778;4;38;13;14;CORRECT_SCORE;50;0 - 1;330772.017017842;2193.14
31154059;1.193055778;9;57;24;26;CORRECT_SCORE;100;0 - 2;330772.017017842;2193.14
31154059;1.193055778;16;34.5;65;80;CORRECT_SCORE;25;0 - 3;330772.017017842;2193.14
31154059;1.193055778;2;213.41;8.6;9;CORRECT_SCORE;65.5;1 - 0;330772.017017842;2193.14
31154059;1.193055778;3;152;7.2;7.6;CORRECT_SCORE;25;1 - 1;330772.017017842;2193.14
31154059;1.193055778;8;104;15;16;CORRECT_SCORE;55;1 - 2;330772.017017842;2193.14
31154059;1.193055778;15;63.5;40;48;CORRECT_SCORE;16;1 - 3;330772.017017842;2193.14
31154059;1.193055778;5;94;12;13;CORRECT_SCORE;100;2 - 0;330772.017017842;2193.14
31154059;1.193055778;6;129.5;10;11;CORRECT_SCORE;149.57;2 - 1;330772.017017842;2193.14
31154059;1.193055778;7;120;16.5;18.5;CORRECT_SCORE;14;2 - 2;330772.017017842;2193.14
31154059;1.193055778;14;16;50;60;CORRECT_SCORE;14;2 - 3;330772.017017842;2193.14
31154059;1.193055778;10;100;25;28;CORRECT_SCORE;100;3 - 0;330772.017017842;2193.14
31154059;1.193055778;11;114;21;23;CORRECT_SCORE;100;3 - 1;330772.017017842;2193.14
31154059;1.193055778;12;66;36;40;CORRECT_SCORE;12;3 - 2;330772.017017842;2193.14
31154059;1.193055778;13;107;80;95;CORRECT_SCORE;84;3 - 3;330772.017017842;2193.14
31154059;1.193055778;9063254;120;16.5;18.5;CORRECT_SCORE;100;Qualsiasi altro risultato a favore della squadra in Casa;330772.017017842;2193.14
31154059;1.193055778;9063255;105.5;42;50;CORRECT_SCORE;25;Qualsiasi altro risultato a favore della squadra in Trasferta;330772.017017842;2193.14
31154059;1.193055778;9063256;15;170;-1;CORRECT_SCORE;-1;Qualsiasi altro Pareggio;330772.017017842;2193.14
31154059;1.193055779;47972;485.83;1.88;1.91;OVER_UNDER_25;489.6;Under 2,5 goal;50896.5445863555;11896.64
31154059;1.193055779;47973;460.43;2.08;2.14;OVER_UNDER_25;834.7;Over 2,5 goal;50896.5445863555;11896.64
31154059;1.193055780;1222347;4457.05;1.12;1.14;OVER_UNDER_45;4614.5;Under 4,5 goal;58808.2129859454;89.46
31154059;1.193055780;1222346;399;8.2;9;OVER_UNDER_45;99.5;Over 4,5 goal;58808.2129859454;89.46
31154059;1.193055782;1221385;249.56;3.65;3.8;OVER_UNDER_15;101;Under 1,5 goal;52666.4884951716;554.32
31154059;1.193055782;1221386;3509.81;1.35;1.38;OVER_UNDER_15;1321.57;Over 1,5 goal;52666.4884951716;554.32
31154059;1.193055783;1222344;1638.99;1.34;1.36;OVER_UNDER_35;720;Under 3,5 goal;62511.8419703981;3336.07
31154059;1.193055783;1222345;550.13;3.75;3.95;OVER_UNDER_35;556.04;Over 3,5 goal;62511.8419703981;3336.07
31167922;1.193226516;47972;4188.64;1.11;1.13;FIRST_HALF_GOALS_25;489.5;Under 2,5 goal;9108.96771761967;702
31167922;1.193226516;47973;169.32;8.6;10;FIRST_HALF_GOALS_25;237;Over 2,5 goal;9108.96771761967;702
31167922;1.193226517;30246;134.74;1.77;1.82;BOTH_TEAMS_TO_SCORE;19.76;Sì;8376.94981488204;3942.76
31167922;1.193226517;30247;16.15;2.22;2.3;BOTH_TEAMS_TO_SCORE;211.19;No;8376.94981488204;3942.76
31167922;1.193226518;60297;760.09;3.05;3.1;MATCH_ODDS;122.18;Cagliari;244192.416057642;373584.48
31167922;1.193226518;199545;255.33;2.6;2.62;MATCH_ODDS;1685.07;Bologna;244192.416057642;373584.48
31167922;1.193226518;58805;2990.12;3.4;3.45;MATCH_ODDS;6273.3;Pareggio;244192.416057642;373584.48
31167922;1.193226519;5851482;219.75;3.05;3.25;FIRST_HALF_GOALS_05;368.5;Under 0,5 goal;10001.1875637829;1372.4
31167922;1.193226519;5851483;1669.18;1.44;1.48;FIRST_HALF_GOALS_05;203.5;Over 0,5 goal;10001.1875637829;1372.4
31167922;1.193226520;5851482;211.4;12;13.5;OVER_UNDER_05;54.92;Under 0,5 goal;96613.343801711;4461.39
31167922;1.193226520;5851483;686.5;1.08;1.09;OVER_UNDER_05;1709.57;Over 0,5 goal;96613.343801711;4461.39
31167922;1.193226521;1221385;1263.03;1.45;1.49;FIRST_HALF_GOALS_15;284;Under 1,5 goal;10365.1709327424;224
31167922;1.193226521;1221386;625.8;3;3.2;FIRST_HALF_GOALS_15;237;Over 1,5 goal;10365.1709327424;224
31167922;1.193226522;2542448;2324.22;1.01;1.02;OVER_UNDER_65;489.17;Under 6,5 goal;17751.3149965086;209.3
31167922;1.193226522;2542449;99.98;48;110;OVER_UNDER_65;93.7;Over 6,5 goal;17751.3149965086;209.3
31167922;1.193226523;60297;27;3.75;3.95;HALF_TIME;209.5;Cagliari;5015.50941958241;1204
31167922;1.193226523;199545;129;3.2;3.45;HALF_TIME;321;Bologna;5015.50941958241;1204
31167922;1.193226523;58805;1155.5;2.22;2.36;HALF_TIME;261.5;Pareggio;5015.50941958241;1204
31167922;1.193226524;1485567;3159;1.05;1.06;OVER_UNDER_55;973;Under 5,5 goal;25648.600036811;695.34
31167922;1.193226524;1485568;124.67;17.5;21;OVER_UNDER_55;157.95;Over 5,5 goal;25648.600036811;695.34
31167922;1.193226525;1;38.5;12.5;13.5;CORRECT_SCORE;45.52;0 - 0;477169.966465493;3031.34
31167922;1.193226525;4;95.5;10;11;CORRECT_SCORE;97;0 - 1;477169.966465493;3031.34
31167922;1.193226525;9;33;15;16.5;CORRECT_SCORE;79;0 - 2;477169.966465493;3031.34
31167922;1.193226525;16;82;34;40;CORRECT_SCORE;100;0 - 3;477169.966465493;3031.34
31167922;1.193226525;2;124;11;12.5;CORRECT_SCORE;36;1 - 0;477169.966465493;3031.34
31167922;1.193226525;3;61.6;7.2;7.6;CORRECT_SCORE;159;1 - 1;477169.966465493;3031.34
31167922;1.193226525;8;82.74;11;12;CORRECT_SCORE;49;1 - 2;477169.966465493;3031.34
31167922;1.193226525;15;64;24;28;CORRECT_SCORE;100;1 - 3;477169.966465493;3031.34
31167922;1.193226525;5;91.5;19;21;CORRECT_SCORE;82;2 - 0;477169.966465493;3031.34
31167922;1.193226525;6;26.77;12.5;13;CORRECT_SCORE;100;2 - 1;477169.966465493;3031.34
31167922;1.193226525;7;55;15.5;16.5;CORRECT_SCORE;26.5;2 - 2;477169.966465493;3031.34
31167922;1.193226525;14;76;36;42;CORRECT_SCORE;52;2 - 3;477169.966465493;3031.34
31167922;1.193226525;10;15;48;60;CORRECT_SCORE;34;3 - 0;477169.966465493;3031.34
31167922;1.193226525;11;35;30;36;CORRECT_SCORE;24;3 - 1;477169.966465493;3031.34
31167922;1.193226525;12;15;40;46;CORRECT_SCORE;102;3 - 2;477169.966465493;3031.34
31167922;1.193226525;13;14.5;70;95;CORRECT_SCORE;55;3 - 3;477169.966465493;3031.34
31167922;1.193226525;9063254;53.5;26;34;CORRECT_SCORE;103;Qualsiasi altro risultato a favore della squadra in Casa;477169.966465493;3031.34
