id;market_id;runner_id;available;back;lay;market_name;matched;runner_name;total_available;total_matched
31134565;1.192625963;47972;734;1.17;1.19;FIRST_HALF_GOALS_25;237;Under 2,5 goal;12772.1634808695;292.4
31134565;1.192625963;47973;203.99;6.2;7;FIRST_HALF_GOALS_25;459.18;Over 2,5 goal;12772.1634808695;292.4
31134565;1.192625964;30246;137.99;1.84;1.92;BOTH_TEAMS_TO_SCORE;140;Sì;13493.9899235184;4386.7
31134565;1.192625964;30247;533.57;2.08;2.2;BOTH_TEAMS_TO_SCORE;530.41;No;13493.9899235184;4386.7
31134565;1.192625965;25422;207.36;6.8;7;MATCH_ODDS;29.85;Newcastle;86876.8876637034;320298.56
31134565;1.192625965;48351;2729.09;1.51;1.52;MATCH_ODDS;363.02;Manchester United;86876.8876637034;320298.56
31134565;1.192625965;58805;1197.41;5;5.1;MATCH_ODDS;1026.53;Pareggio;86876.8876637034;320298.56
31134565;1.192625966;5851482;147;3.8;3.95;FIRST_HALF_GOALS_05;490.09;Under 0,5 goal;10814.9903244401;37.1
31134565;1.192625966;5851483;1002.5;1.34;1.36;FIRST_HALF_GOALS_05;679.74;Over 0,5 goal;10814.9903244401;37.1
31134565;1.192625967;5851482;611.83;17.5;21;OVER_UNDER_05;47.6;Under 0,5 goal;90913.940299911;22231.67
31134565;1.192625967;5851483;952;1.05;1.06;OVER_UNDER_05;2558.11;Over 0,5 goal;90913.940299911;22231.67
31134565;1.192625968;1221385;216;1.63;1.68;FIRST_HALF_GOALS_15;474.43;Under 1,5 goal;9141.39468127124;298.68
31134565;1.192625968;1221386;160.5;2.48;2.6;FIRST_HALF_GOALS_15;316.42;Over 1,5 goal;9141.39468127124;298.68
31134565;1.192625969;2542448;4512.28;1.03;1.05;OVER_UNDER_65;7268.48;Under 6,5 goal;48937.0171846668;886
31134565;1.192625969;2542449;69;25;34;OVER_UNDER_65;64;Over 6,5 goal;48937.0171846668;886
31134565;1.192625970;25422;42.5;6.6;7.4;HALF_TIME;185;Newcastle;7894.52465593168;144.1
31134565;1.192625970;48351;28;2.02;2.16;HALF_TIME;1136.5;Manchester United;7894.52465593168;144.1
31134565;1.192625970;58805;948.5;2.5;2.72;HALF_TIME;21;Pareggio;7894.52465593168;144.1
31134565;1.192625971;1485567;101.92;1.09;1.11;OVER_UNDER_55;5522.84;Under 5,5 goal;56573.7415966929;492.88
31134565;1.192625971;1485568;396.2;10.5;12.5;OVER_UNDER_55;71.89;Over 5,5 goal;56573.7415966929;492.88
31134565;1.192625972;1;115.5;20;23;CORRECT_SCORE;147;0 - 0;710391.545625245;3838.66007425534
31134565;1.192625972;4;88;8.8;9.6;CORRECT_SCORE;100.5;0 - 1;710391.545625245;3838.66007425534
31134565;1.192625972;9;88;9;9.6;CORRECT_SCORE;113;0 - 2;710391.545625245;3838.66007425534
31134565;1.192625972;16;170.8;12;13.5;CORRECT_SCORE;158.5;0 - 3;710391.545625245;3838.66007425534
31134565;1.192625972;2;113;23;27;CORRECT_SCORE;100;1 - 0;710391.545625245;3838.66007425534
31134565;1.192625972;3;91.6;10;11.5;CORRECT_SCORE;297;1 - 1;710391.545625245;3838.66007425534
31134565;1.192625972;8;89;9.2;9.8;CORRECT_SCORE;149.5;1 - 2;710391.545625245;3838.66007425534
31134565;1.192625972;15;88.5;13.5;14.5;CORRECT_SCORE;179;1 - 3;710391.545625245;3838.66007425534
31134565;1.192625972;5;14.5;46;55;CORRECT_SCORE;58.5;2 - 0;710391.545625245;3838.66007425534
31134565;1.192625972;6;114.5;22;25;CORRECT_SCORE;88;2 - 1;710391.545625245;3838.66007425534
31134565;1.192625972;7;120;18.5;23;CORRECT_SCORE;160.5;2 - 2;710391.545625245;3838.66007425534
31134565;1.192625972;14;110.5;24;32;CORRECT_SCORE;130;2 - 3;710391.545625245;3838.66007425534
31134565;1.192625972;10;12.5;110;180;CORRECT_SCORE;19.5;3 - 0;710391.545625245;3838.66007425534
31134565;1.192625972;11;24.5;60;85;CORRECT_SCORE;68.5;3 - 1;710391.545625245;3838.66007425534
31134565;1.192625972;12;104;60;110;CORRECT_SCORE;38.5;3 - 2;710391.545625245;3838.66007425534
31134565;1.192625972;13;103;75;110;CORRECT_SCORE;34.5;3 - 3;710391.545625245;3838.66007425534
31134565;1.192625972;9063254;14.5;60;95;CORRECT_SCORE;93.5;Qualsiasi altro risultato a favore della squadra in Casa;710391.545625245;3838.66007425534
31134565;1.192625972;9063255;67.5;6.2;6.6;CORRECT_SCORE;115;Qualsiasi altro risultato a favore della squadra in Trasferta;710391.545625245;3838.66007425534
31134565;1.192625972;9063256;15;210;-1;CORRECT_SCORE;-1;Qualsiasi altro Pareggio;710391.545625245;3838.66007425534
31134565;1.192625973;47972;532.78;2.38;2.44;OVER_UNDER_25;323;Under 2,5 goal;46552.4401972744;18783.43
31134565;1.192625973;47973;1793.9;1.69;1.72;OVER_UNDER_25;152.83;Over 2,5 goal;46552.4401972744;18783.43
31134565;1.192625974;1222347;1291.97;1.22;1.25;OVER_UNDER_45;4082.58;Under 4,5 goal;56066.4078082408;2013.31
31134565;1.192625974;1222346;1020.65;5;5.5;OVER_UNDER_45;143;Over 4,5 goal;56066.4078082408;2013.31
31134565;1.192625976;1221385;74.12;5;5.3;OVER_UNDER_15;148.5;Under 1,5 goal;36588.9424583414;1387.2
31134565;1.192625976;1221386;1653.71;1.23;1.25;OVER_UNDER_15;296.48;Over 1,5 goal;36588.9424583414;1387.2
31134565;1.192625977;1222344;803.01;1.54;1.57;OVER_UNDER_35;2773.72;Under 3,5 goal;46311.3825885695;13342.17
31134565;1.192625977;1222345;878.12;2.76;2.86;OVER_UNDER_35;432.39;Over 3,5 goal;46311.3825885695;13342.17
