id;market_id;runner_id;available;back;lay;market_name;matched;runner_name;total_available;total_matched
31143887;1.193166164;47972;2466.08;1.11;1.13;FIRST_HALF_GOALS_25;135.5;Under 2,5 goal;6977.21978550644;0
31143887;1.193166164;47973;35.8;8.6;10;FIRST_HALF_GOALS_25;119.5;Over 2,5 goal;6977.21978550644;0
31143887;1.193166165;30246;17.37;1.96;1.99;BOTH_TEAMS_TO_SCORE;97.5;Sì;11560.7063418326;1295.41
31143887;1.193166165;30247;97.01;2;2.06;BOTH_TEAMS_TO_SCORE;16.61;No;11560.7063418326;1295.41
31143887;1.193166166;189829;5724;1.76;1.77;MATCH_ODDS;946.49;Nizza;80488.7645088937;107959.49
31143887;1.193166166;10774;329.24;5.4;5.6;MATCH_ODDS;515.12;Nantes;80488.7645088937;107959.49
31143887;1.193166166;58805;309.86;3.95;4;MATCH_ODDS;498.94;Pareggio;80488.7645088937;107959.49
31143887;1.193166167;5851482;122.25;3;3.25;FIRST_HALF_GOALS_05;135.5;Under 0,5 goal;7035.26573856688;0
31143887;1.193166167;5851483;899.82;1.44;1.5;FIRST_HALF_GOALS_05;244.5;Over 0,5 goal;7035.26573856688;0
31143887;1.193166168;5851482;41.48;13.5;15;OVER_UNDER_05;56;Under 0,5 goal;17703.1827196646;1413.86
31143887;1.193166168;5851483;3967.82;1.07;1.08;OVER_UNDER_05;518.5;Over 0,5 goal;17703.1827196646;1413.86
31143887;1.193166169;1221385;272;1.44;1.5;FIRST_HALF_GOALS_15;2034;Under 1,5 goal;9137.05450623279;0
31143887;1.193166169;1221386;1017;3;3.3;FIRST_HALF_GOALS_15;243.19;Over 1,5 goal;9137.05450623279;0
31143887;1.193166170;2542449;16.2;40;160;OVER_UNDER_65;16;Over 6,5 goal;2818.00014505997;0
31143887;1.193166171;189829;994.5;2.4;2.54;HALF_TIME;119.5;Nizza;4719.53701220942;30
31143887;1.193166171;10774;54;5.6;6.4;HALF_TIME;166;Nantes;4719.53701220942;30
31143887;1.193166171;58805;100.5;2.24;2.38;HALF_TIME;26;Pareggio;4719.53701220942;30
31143887;1.193166172;1485567;3529.63;1.04;1.06;OVER_UNDER_55;2003;Under 5,5 goal;18930.606527803;16
